2021-02-26,en,false,true,2208,10+447712+964594+2169373+512131+1013141+88228+968+1035+717+110+63280+1160+1125+614257+23+14+54876504+54876507+54876510+54876513+21962508+29495036+25970567+62+295254+853113+28628+54876516+54876519+21192624+54876522+35254652
2021-02-26,en,false,false,1212,10+964594+9722860+9722830+163151+1013141+163146+163148+54898500+54898503+54898506+22+23+14
2021-02-26,en,false,true,1715,9+964594+40853380+36405712+6671260+15253940+6671263+843192+54899262+54899265+13981409+3807+23+16
2021-02-26,en,false,true,2255,12+964594+21098046+163148+20010471+5601222+54899775+54899778+54899781+634+23+16
2021-02-26,en,false,true,0,9+33819955+28118457+245368+29576+155456+1487281+4212458+242462+10104017+1160471+10599919+771829+31914+703154+476767+5469804+70867+10209319+155+1172+24+20+824701+964594+1111269+3737+289943+10230+46677+11522+25843731+11758+52545
2021-02-26,en,false,false,8281,11+964594+447712+9777511+4108784+1013141+35656565+54903885+7479+21+16+3304844+512131+208957+506652+54904143+54904146
2021-02-25,en,false,false,26209,13+20145312+28830068+54827505+30448190+3082190+964594+2004272+4594871+4232660+5979086+9184408+104876+643441+21298104+2246+17
2021-02-25,en,false,true,10257,11+964594+447712+2169373+1013141+512131+23+16
2021-02-25,en,false,false,12284,11+964594+447712+20792046+1013161+163151+404241+441821+262555+547819+54856818+1058759+116+16
2021-02-24,en,false,false,445,9+964594+447712+2169373+5379010+1019007+25132917+1013141+512131+88227+208957+274956+25132749+88228+88229+54770847+54770850+54770853+54770856+494769+1150812+116+22+23+14
2021-02-24,en,false,true,1334,10+964594+9779320+1013141+208957+254453+9766+490209+17894+9825154+21+16+4844926
2021-02-23,en,false,true,3745,13+964594+26954063+25122981+267347+20010471+22098960+27156608+11916431+22578867+19502256+519344+101177+315533+25550085+23+16+35541905+110+2026
2021-02-23,en,false,false,524,13+964594+26954063+25146912+26954069+26954066+25122981+267347+20010471+22098960+27156608+11916431+22578867+19502256+101177+20959005+54722184+519344+12295+272593+23+16
2021-02-23,en,false,true,4604,11+964594+447712+2169373+512131+1013141+208957+274956+54731316+54731319+54731322+968+470774+54731325+54731328+54731331+54731334+54731337+54731340+54731343+3853+54731346+54731349+54731352+23+14
2021-02-23,en,false,false,245,10+964594+21098142+34331125+10427344+18827775+20010471+1013141+519344+208957+54737574+21+14
2021-02-22,en,false,true,602,10+964594+21498975+54631320+54631323+22+14
2021-02-22,en,false,true,4163,9+964594+447712+3304844+1013141+512131+208957+88228+88227+54647079+37232+253389+54647082+16
2021-02-22,en,false,true,5690,13+964594+6999098+22098960+1013141+65231+81173+6873+93077+54660024+1101480+12677+634+478186+466280+642271+85649+212202+23+19+20+24527+116182
2021-02-22,en,false,false,1097,11+964594+447712+2169373+25132917+267347+1013141+512131+88227+208957+274956+254453+274957+101177+67+38827+1469+315533+22+23+16+35541905+25550085
2021-02-21,en,false,true,275,11+964594+3217862+55220+1013141+54471924+54471927+54471930+54471933+5099+3236+14
2021-02-21,en,false,true,3259,11+964594+10427344+1013141+274956+274957+88228+512131+208957+19558104+22+17
2021-02-21,en,false,true,5750,964594+447712+2169373+1013141+512131+19558104+506652+67+54534243+54534246+54534249+54534252+23+16+11+54535902
2021-02-21,en,false,false,1590,12+964594+25146912+25122981+2169373+267347+20010471+22098960+1013141+512131+274957+11916431+22578867+27156608+19502256+101177+11180+729684+23+16+658756+29438060
2021-02-20,en,false,false,6124,10+964594+18827775+1013141+208957+26655095+26654045+54430098+29494985+25971461+604127+21+16+9774907+479641+201909
2021-02-20,en,false,false,662,13+964594+26954063+25146912+26954066+26954069+25122981+267347+11916431+22578867+27156608+1013141+20010471+22098960+274957+101177+143795+658756+9731974+23+16+97296+54663756
2021-02-20,en,false,false,627,11+964594+447712+2169373+3304844+54457059+3304796+481028+1013446+9721246+9777976+18827775+3494558+42910720+20791392+3304805+8872483+25132917+512131+1013141+88228+1013161+1639765+441821+19558104+88229+88227+485036+430997+73589+143795+25311+35090+511378+67675+103132+214055+2246+16
2021-02-19,en,false,true,1647,964594+6999098+22098960+1013141+176+1267+54374964+35541800+20394624+54374967+860128+60+112558+23+20+12+1009107+119920+979324
2021-02-19,en,false,false,5420,10+964594+2169373+512131+1013141+88240+1013191+208957+88229+19558104+506652+88227+4894+68440+23+14+447712+214055+99181+22036
2021-02-19,en,false,true,1052,11+447712+964594+4562948+512131+1013191+47769331+7670651+37232+39859702+32462+34370+272593+64952+209391+54404787+27649369+50081069+21864831+110+54404790+39052816+16
2021-02-19,en,false,true,2091,11+964594+447712+208957+1013141+163151+512131+88229+222986+19558104+12677+21+17
2021-02-19,en,false,false,1293,13+964594+21098142+20010471+519344+16897833+33310+54414771+31228732+54414774+54233325+54414777+54414780+22+14
2021-02-18,en,false,false,217,13+964594+26954063+25146912+26954066+26954069+267347+20010471+22098960+27156608+101177+21151+9731974+97296+23+16
2021-02-18,en,false,true,1919,10+964594+447712+2169373+512131+1013141+1160+13793+110613+110+260686+1022+54347763+54347766+28441025+23+16
2021-02-18,en,false,true,3496,11+964594+25147494+43857604+19558104+4025929+19690+723+117965+15049+442796+67796+21+14+409548+54357798+21498006+54357900+54357903+54358032+54358782+14089+2379+295407+493491+87694+1133+75016+674828+552229+54358860+54358863+18435498+54429255+54429393
2021-02-18,en,false,true,3206,12+964594+21098142+20010471+519344+54368547+54368550+54368553+22+14
2021-02-17,en,false,false,7652,12+964594+1013258+54271512+54271518+54271521+54271524+54271527+129390+129388+54271530+54271533+54271536+54271539+54271542+54271545+54271548+54271551+54271554+54271557+54271560+658756+526030+319152+54271563+54271566+120701+20037+1614+17894+118234+530445+65113+244264+4847+419036+54271572+3529+54271578+54271581+54271584+54271587+54271590+54271593+54271596+54271599+54271602+54271605+9731974+442064+407067+20769+2177995+439485+182+65231+6910831+54271608+54271611+54271614+54271617+54271620+10131+34252+86771+54271623+126354+634+881172+97296+269416+3932+54271626+54271629+54271632+7192+54271635+54271638+569786+246605+54271641+54271647+54271650+54271653+54271656+54271662+54271665+53379138+54271668+54271671+54271674+54271677+54271680+54271683+54271686+54271689+116+22+23+17+19+20+88229+48834695+35542064+54271980+50710430+519344+512131+25134804+25134423+25134996+54325938+1009114+125781+1844750+54325941+54325944+54325947+54325950+54325953+54325959+54325962+54325965+54325968+54327123+28925408+16836762+54327126+16423230+29942828+25504752+54327132+54327135+54327138+54328128+5378875+54328131+25132464+54328134+88240+54328137+44348872+54328140+54328143+54328146+29494868+777017+6873+54328149+54328152+54328155+54328158+274499+54328257+54328260+54328263+222986+1013022+54424398+251607+12677+55639+1937222+54669657+54669660+54669663+54669666+54669669+54669672+54669675+54669678+54669681+54669684+54669687+54669690+25122981+9775789+5794001+54731811+4095248+54734004+54734145+54734148+40853215+25147995+447712+54753420+21098046
2021-02-17,en,false,false,4191,9+964594+2169373+23+14+512131+1013141+208957+54292974+53107170+54293688+54293775+24+377756
2021-02-16,en,false,true,4397,11+964594+447712+8872483+1882223+3338792+1013141+274956+88228+512131+114986+54215673+54215676+54215679+21+16
2021-02-16,en,false,false,1906,10+964594+40853380+15253940+6671260+479641+43649269+54244413+54244416+46611511+127824+430997+604127+23+16
2021-02-15,en,false,true,894,10+964594+21498975+1013141+19558104+273001+549468+131392+62445+22+16+2314
2021-02-15,en,false,true,6319,11+964594+447712+3304796+512131+88227+1013191+441821+88228+25130214+88229+88241+404241+127973+54148914+19946703+54148917+54148920+54148923+37346+428408+54148926+54148929+22+14
2021-02-15,en,false,true,3456,11+964594+21498975+1013141+19558104+222988+222989+222987+506652+208957+54150243+54150246+54150249+54150252+22+16
2021-02-15,en,false,true,2099,10+964594+5794001+274956+1013141+25132749+885804+105912+54178374+1160+7002+110+23+16
2021-02-15,en,false,true,4335,10+964594+6999098+22098960+1013141+110+755364+1646+2878+54200946+54200949+25695723+53351691+23+20
2021-02-14,en,false,true,2487,10+964594+447712+1013141+19558104+222989+222988+222987+88240+512131+25134996+54084633+54084636+192+6531+76+54084639+54084642+19519875+51496338+21+16
2021-02-14,en,false,true,6278,11+964594+5794001+8872483+25132800+274956+1013141+25132749+20326173+2066447+9730522+1013186+208957+430997+25073958+176+50325208+54086040+6719+25074645+806771+818509+3593144+97944+54086043+745030+933719+49223+29494868+3186173+25436796+21+23+16+26654045+35343704+116+19558104+1339036+54089022+601925+422752+29943215+47489134+22+25133364
2021-02-14,en,false,true,2486,10+964594+5794001+274956+1013141+54091704+54091707+37445137+234149+261834+7002+54091710+54091713+54091716+38145115+611439+1249793+23+16+214055+13578014
2021-02-14,en,false,true,1263,10+964594+5794001+25133364+1013141+274956+208957+25132749+54095187+23+16+54095232+73589
2021-02-14,en,false,true,4310,10+964594+25133364+25132749+208957+274956+1013141+68440+205362+21423492+2472+234149+110+54095244+36709963+2676+8100+171+3115+454462+18154+116+16
2021-02-14,en,false,true,408,10+964594+21498975+19558104+1013141+1047142+991+22+14
2021-02-14,en,false,true,1130,10+964594+447712+1013141+274956+88228+25074645+245194+54112809+54112812+1022+842172+16
2021-02-14,en,false,true,823,10+964594+18827775+1013141+208957+1023326+9825154+98700+21+16
2021-02-14,en,false,false,5195,13+964594+21098958+163148+19558104+163146+1646+22+14+117645+4025929+54295971+298520+25135
2021-02-14,en,false,true,1667,10+964594+5794001+274956+1013141+1954163+23+16
2021-02-14,en,false,true,5802,11+964594+447712+2169373+1013141+512131+19558104+9825154+60+62+1646+29495036+234149+23+16+12665
2021-02-14,en,false,false,1203,11+964594+447712+1013141+512131+208957+88227+1639765+1013161+441821+1013191+506652+2694+979324+4934011+54123645+54123648+54123651+968+54123654+21+16
2021-02-14,en,false,false,6263,13+964594+25169559+19558104+208957+272593+480947+1004548+267872+118+14581+979920+28171458+54136356+2982785+579599+434556+222446+1887+315340+264220+803968+116+16+9829849+4844926+52642410
2021-02-13,en,false,true,1622,9+964594+51181011+163148+494522+2026+6925546+1646+10389+54030540+541193+54030543+579599+51181023+23+16
2021-02-13,en,false,true,2482,11+964594+447712+2169373+1013141+512131+208957+1013167+222986+222984+10532200+20021+23+14
2021-02-13,en,false,true,971,11+964594+1013448+54043872+208957+274957+1013141+47269471+47269474+6345047+54043875+300845+54043878+54043881+1127184+54043884+116+22+2246+16
2021-02-13,en,false,true,903,13+447712+964594+51075792+879907+26516+299619+255428+10342+54059097+23+16+54059223
2021-02-13,en,false,true,2204,10+964594+10427344+1013141+208957+222986+1013167+222985+1013186+1125+16+22
2021-02-12,en,false,false,6922,9+964594+10427344+1013141+208957+222988+1013186+1013167+222986+25134996+53987601+968+6349847+22+21+17+53987796+54343425+68099
2021-02-12,en,false,true,2349,10+964594+15655437+2169373+1013141+254453+208957+119902+53990091+53990094+4734039+22+23+16+447712+1013448+274957+512131+520313+171+2084+54109500+54109503+116
2021-02-12,en,false,false,3450,114706+447712+964594+28601+28604+88228+88229+53994018+53994021+53994024+21+16+10+54007905+54007908
2021-02-12,en,false,true,3515,10+964594+10427344+1013141+176+6719+53997828+53997831+22+16+77021+37094
2021-02-11,en,false,true,629,11+964594+25147494+21098211+19558104+4025929+20010471+418427+60+66947+22+18
2021-02-11,en,false,true,2194,13+964594+447712+2169373+1013141+512131+9825154+60+62+19867+644206+2581+23+16
2021-02-11,en,false,true,5770,13+964594+6999098+22098960+1013141+11582+53961525+634+478186+25917+65231+430276+53961528+53961531+53961534+6506414+53961537+53961540+1160+1081621+317855+23+20+53962275
2021-02-11,en,false,false,4794,8600285+14669633+9899872+9299926+14669639+9299923+9299929+22429761+53964588+46606408+46606405+46606399+53964591+53964594+777017+41265+23+16+12+13412
2021-02-11,en,false,false,1586,13+964594+25122981+26954063+25146912+26954069+26954066+267347+22578867+11916431+20010471+22098960+27156608+19502256+101177+1469+67+38827+1107583+52924+157482+23+16+201970+68764+253288+110+2026
2021-02-10,en,false,false,1662,964594+25146912+267347+20010471+22098960+1013141+4658655+27156608+274957+101177+658756+29942471+143795+23+16+54602394+12+110+2026
2021-02-10,en,false,true,1463,10+964594+222986+1013141+208957+214055+16
2021-02-10,en,false,false,15090,10+21571+964594+447712+53900733+53900736+208957+254453+19309+28377+1013141+512131+490187+1356179+34247575+53900739+53900742+53900745+53900748+53900751+53900754+53900757+53900760+53900763+53900766+53900769+2246+24+16+53901846+53901849
2021-02-10,en,false,false,2136,11+964594+447712+2169373+1013141+512131+208957+88229+2084+20223+53914548+53914551+53914554+23+16
2021-02-09,en,false,true,2286,10+964594+21498975+20791392+1013141+19558104+208957+506652+25134996+227453+25238+20845128+34229068+20794935+295254+127828+192+29764+21+16
2021-02-09,en,false,false,7437,10+964594+447712+1013141+512131+25134996+844577+208957+143795+39105+53860737+53860740+7021487+604127+806771+1106353+53860743+53860746+53860749+53860527+53860530+21+16
2021-02-08,en,false,true,1670,11+964594+11812534+88228+1013141+1013186+25115631+53758509+53758512+21+16
2021-02-08,en,false,true,2654,10+964594+447712+2169373+1013141+512131+882015+23+16
2021-02-07,en,false,false,334,10+964594+21098142+34331125+25132917+25132800+20010471+519344+1013141+19558104+274956+10852567+22+16+3435+57145+614257
2021-02-07,en,false,true,1271,10+964594+447712+111275+1013141+208957+130310+88228+3236+53727987+53727990+21+16
2021-02-07,en,false,false,6338,10+964594+20010471+22098960+1013141+506650+512143+20327340+512131+274956+208957+1013186+4622+35113+25675+494522+9731974+151380+50246776+9829849+253749+1748353+496955+53729466+19487+35541800+53729469+2099+857+103835+23+14+17
2021-02-06,en,false,true,3962,13+964594+6999098+21098271+22098960+1013141+32906+67801+43923+668314+53687718+53379138+9135070+530949+478186+1196341+53687721+53687724+889752+23+19+20+53687988+579599+53760264+53760267+53760270
